dataset_group,source_bucket,source_type,clip_id,split,spk,titulo,clip,n_frames,text_large_existing,mp4_gcs_path,npz_gcs_path,txt_gcs_path,has_mp4,has_npz,has_txt,url,url_confidence,source_context_status,notes
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0932,train,f07,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0932,93,todo esto con river campeon para mi seria el triple del dolor,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0932.mp4,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0932.npz,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0932.txt,true,true,true,https://www.youtube.com/watch?v=CkTE3kFrFtE,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0933,train,f07,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0933,82,por lo menos esquivamos esa bala pero bueno,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0933.mp4,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0933.npz,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0933.txt,true,true,true,https://www.youtube.com/watch?v=CkTE3kFrFtE,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0934,train,f07,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0934,110,pensando solamente en boca es un fracaso muy grande,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0934.mp4,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0934.npz,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0934.txt,true,true,true,https://www.youtube.com/watch?v=CkTE3kFrFtE,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0935,train,f07,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0935,96,el que acabamos de presenciar yo lo siento de esa manera,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0935.mp4,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0935.npz,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0935.txt,true,true,true,https://www.youtube.com/watch?v=CkTE3kFrFtE,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0936,train,f07,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0936,94,pero nada boca 0 ucatolica 1 nos vemos,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0936.mp4,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0936.npz,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0936.txt,true,true,true,https://www.youtube.com/watch?v=CkTE3kFrFtE,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0937,train,f07,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0937,109,en el proximo analisis que seguramente sea entiendo yo que despues del mundial,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0937.mp4,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0937.npz,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0937.txt,true,true,true,https://www.youtube.com/watch?v=CkTE3kFrFtE,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0938,train,f07,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0938,144,asi que nada veremos todos estan veremos,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0938.mp4,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0938.npz,gs://labios-argentos-vsr-dataset/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0938.txt,true,true,true,https://www.youtube.com/watch?v=CkTE3kFrFtE,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0000,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0000,255,bienvenidos amigos como estan les doy la bienvenida a una anecdota graciosa hoy les voy a contar una historia real como se dice story time algo que es real algo que paso y que realmente casi,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0000.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0000.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0000.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0001,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0001,259,termino de una manera muy tragica porque fue un cago de risa lo que paso es una de las anecdotas de las experiencias que me han pasado en la vida mas raras y quedense hasta el final del video porque no lo van a poder creer es como lucas,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0001.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0001.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0001.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0002,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0002,255,como carajo paso eso antes que nada muchas gracias por dar me gusta al video compartilo con sus amigos suscribete al canal y activa la campanita todo eso que ustedes saben asi que ponete comodo comoda ahi en tu casa porque te voy,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0002.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0002.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0002.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0003,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0003,255,a contar el dia que casi mato a mi tio a ver no soy un asesino pero lo que paso provoco que el casi pierda la vida asi que empezamos vamos a empezar,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0003.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0003.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0003.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0004,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0004,255,por el principio obviamente para que entiendan bien la historia como fue que paso con quien estaba que edad tenia cuando actualmente no me voy de vacaciones mucho con familia si cada tanto o un momento,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0004.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0004.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0004.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0005,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0005,257,del verano capaz coincidimos estan mis abuelos a mi mama o mi papa mi hermano y es porque bueno paso el tiempo soy mas grande no vacacionamos en familia todos juntos a veces cuando yo,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0005.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0005.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0005.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0006,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0006,270,era en las vacaciones me voy con amigos asi que cuando yo era chiquitito estoy hablando de cuando tenia menos de 10 años era un momento que ibamos de vacaciones todo el tiempo con mi familia y uno de nuestros lugares favoritos,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0006.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0006.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0006.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0008,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0008,260,asi que en ese momento con mi familia ibamos todo el tiempo y la verdad que me encantaba y yo en ese momento no tenia a mi hermano yo era chiquitito mi hermano todavia no existia y nuestras vacaciones eran mi mama mi papa,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0008.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0008.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0008.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0009,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0009,255,y yo hasta que en un momento se empezo a sumar estas vacaciones estos viajes mi tio que aca es cuando aparece en la historia en la anecdota y por que casi muero un dia no bueno resulta que mi tio,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0009.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0009.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0009.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0013,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0013,264,y nosotros acostumbrabamos a hacer muchas excursiones nos encantaba porque bueno habia que recorrer el lugar asi que me acuerdo perfecto el dia de este accidente que excursion teniamos,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0013.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0013.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0013.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0019,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0019,258,asi que fuimos y comimos un monton de tortas fritas te puede parecer un dato boludo esto un dato innecesario pero no es importante para que entiendas que paso con mi tio en el final de esta historia asi,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0019.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0019.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0019.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0021,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0021,258,cada uno se daba ahi una duchita estabamos cansados la verdad estuvimos todo el dia en la calle haciendo excursiones que trepaba la montaña que esto que lo otro te recansaba estabamos cansados y eran como las 8 y media de la noche y,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0021.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0021.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0021.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0022,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0022,256,mis padres dicen hey la verdad ni ganas de cocinar estuvimos todo el dia en la calle una paja tremenda porque no vamos a comprar a un supermercado compremos comida lista asi que nos vamos al supermercado y,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0022.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0022.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0022.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0028,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0028,257,comido como 3 empanadas fritas una mezcla tremenda mucho frito y esto iba a terminar mal eh boludeamos un rato pusimos la tele que una pelicula que no se que hace la hora de,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0028.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0028.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0028.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0030,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0030,255,a dormir todo bien y vieron cuando ustedes empiezan a soñar que no se que les esta pasando algo y se les mezcla con el sueño como por ejemplo te estas haciendo pis realmente tomaste mucha agua y te fuiste a dormir y en,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0030.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0030.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0030.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0034,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0034,257,apunte al inodoro y termine cagando todo el piso y esto no se queda aca lo que habia hecho me dio mas asco de lo que ya tenia y sin darme cuenta pum un vomitazo tremendo ahi en el piso y yo con,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0034.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0034.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0034.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0035,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0035,259,10 años bien sincero sentado en ese inodoro dije acabo de cagar acabo de vomitar y ya me siento bien no no me siento mal dije me siento bien me levante cuidadosamente y dije,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0035.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0035.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0035.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0037,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0037,264,voy a acostar a dormir tranquilo pero no avise nada y habia dejado el baño todo cagado y todo vomitado asi que estaba durmiendo lo mas bien cuando de repente me despierto por un grito,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0037.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0037.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0037.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0038,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0038,261,como de la cortina de la ducha cosas cayendose asi que me levanto de la cama y tambien escucho a mi mama a mi papa cagandose de risa y me acerco,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0038.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0038.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0038.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0040,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0040,256,que yo cague vomite todo el baño y me fui a dormir deje todo el piso asi mi tio se levanto en la oscuridad a la madrugada al baño y asi descalzo entro al baño piso todo se,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0040.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0040.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0040.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0042,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0042,258,ayudarlo de lo que nos estabamos riendo y mi tio dijo quien fue el que hizo esto como no avisaron asi que en el medio del enchastre lo levantamos y no podia caminar mi tio y hablando en serio con la caida que tuvo se pudo haber roto,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0042.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0042.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0042.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0044,train,f08,EL DIA QUE CASI MATO A MI TIO (Anécdota real),clip_0044,259,pero es una locura ese dia casi lo hago mierda pero que pibe forro como con 10 años voy a hacer eso era obvio que alguien iba a entrar al baño y en la oscuridad iban a pisar ese enchastre asi,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0044.mp4,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0044.npz,gs://labios-argentos-vsr-dataset/lip_rois/EL DIA QUE CASI MATO A MI TIO (Anécdota real)/clip_0044.txt,true,true,true,https://www.youtube.com/watch?v=Wj5WU2XUc3E,spk_n_match,url_mapped_from_config_candidates,
