dataset_group,source_id,clip_id,existing_text,large_text,turbo_text,clean_text,status,confidence,patch_count,gpt_status,notes
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0197",grave      a river hoy en el monumental jugando una semifinal,River hoy en el Monumental jugando una...,"River, hoy en el Monumental, jugando una...",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0198",era penal expulsion es grave lo que paso pero,"semifinal era penal, expulsión, es grave lo que pasó, pero listo.","semifinal, era penal, expulsión, es grave lo que pasó, pero listo.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0199",listo ya esta porque gano river pero que no llore di maria que no hable de unitarios,"ya está, porque ganó River pero que no llore ni María, que no hable","ya está, porque ganó River, pero que no llore de Di María, que no hable de un...",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0200",federales unitarios federales di maria dejate hinchar la pelota dejate hinchar la pelota,"Unitario, federal, unitario y federal. Y María, déjate hinchar la pelota.","Unitario, federal, unitario y federal, y María, déjate hinchar la pelota.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0201",listo ya esta cuando agarraste la copa en una combi,Cuando agarraste la copa en la c...,Cuando agarras te la copa en una c...,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0202",y bancaste el que te ha hecho   y te critiquen bancaste que si echan mal al 9 de racing,Y bancate que te critiquen Bancate que si echan mal al 9 de Racing,"y bancate que te critiquen, bancate que si echan mal al 9 de Racing y...",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0203",y despues echan a vichese y bancala loco bancala asi como las,puede echar a dicha y se iba a la locura así como las que vos has,"puede echar a nadie, che, y bancala, loco, bancala, así como las que gozas, eh.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0204",las que gozas eh gozar el poder despues tiene un costo,gozar el poder después tiene un costo.,Gozar el poder después tiene un costo.,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0205",cuando te pitan en contra pero el problema es que central no necesita,cuando te pitan en contra. Pero el problema es que Central lo necesita.,Cuando te pitan en contra. Pero el problema es que Central lo necesita.,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0209",ese poquito que vos decias bueno capaz que lo llena di maria ese poquito no lo lleno di maria,"Ese poquito que vos decías, bueno, capaz que lo llena mi María ese poquito.","ese poquito, ese poquito que vos decías, bueno capaz que lo llena de maría ese poquito, no lo llena",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0210",no lo lleno almiron no estuvo igual almiron cuando va al monumental,"No lo llenó Di María, no lo llenó. Almirón no estuvo... Igual Almirón...","no lo llenó de María, no lo llenó Almirón no estuvo igual Almirón, cuando va",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0211",almiron con sus equipos como le gusta como le gusta sentirse menos,monumental al millón con sus equipos como le gusta nada como le gusta sentirse menos jorge,monumental al millón con sus equipos como le gusta como le gusta sentirse menos jorge,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0212",jorge querido el es un tipo que me cae bien eh pero como le cuesta almiron el monumental,"Él es un tipo que me cae bien, pero ¿cómo le cuesta el mirón en el Monumental?","Es un tipo que me cae bien, pero ¿cómo le cuesta al Mirón el Monumental?",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0214",no le da      pero  no no jugar tener miedo a jugar plantarse tan atras,si bueno le da no jugar tener miedo a jugar plantarse tan atrás,y bueno le da no jugar tener miedo a jugar plantarse tan atrás,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0215",pero hay merito de river tambien hay merito de river y hay,"Pero hay mérito de River también. Hay mérito de River y hay. Ay, che, no, no, no.","Pero hay mérito de River también. Hay mérito de River y hay. Ay, che, no, no, no.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0216",hay che no no no en el momento culminante no estar,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0217",no estar viste que no no landengue landengue y river va a la final,"La nengue, la nengue Y River a la final Y River","La Nenge, la Nenge y River a la final y River",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0218",y river y river aun aun sin tener los jugadores,"Y River aún, aún sin tener los jugadores que el hincha de River.","Y River aún, aún, sin tener los jugadores que el hincha de...",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0219",que el hincha de river quiere y a los que,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0220",casi siempre estuvimos acostumbrados a ver,estuvimos acostumbrados a ver,Estuvimos acostumbrados a ver.,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0221",river gana river gana y hoy gano como historicamente,"River gana, y hoy ganó, y hoy ganó como históricamente ganó River.",River gana y hoy ganó como históricamente ganó River.,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0222",gano river imponiendose y siendo decididamente,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0223",superior a su rival que el final que esos ultimos 10 15 minutos,"que el final, que esos últimos días que se vivan","que el final, que esos últimos días, que ese mismo, ¿eh?",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0224",bueno si llega un momento donde te metes atras donde el rival,"así llega un momento donde te metes atrás, donde el rival también juega","así, llega un momento donde te metes atrás, donde el rival también juega.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0225",tambien juega pero river hoy es un partido para mi muy completo,pero es un partido para mí muy completo muy completo,pero es un partido para mí muy completo muy completo,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0226",aun sin acuña que es claramente el mejor jugador de river,"Sin Acuña, que es claramente el mejor juego de River.","Justin Acuña, que es claramente el mejor juego de River",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0227",aun sin acuña aun con pives aun con la lesion de drussi,desciende de Dios y...,en la sección de Deleuze,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0228",justo finalista el equipo de coude me pone muy contento por el chacho,muy contento por el chacho,muy contento por el chacho,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0229",por el cariño que le tengo a chacho por lo que hizo el chacho por racing,"cariño que le tengo a Chacho, por lo que hizo el Chacho por Racing, ojalá se le...",cariño que le tengo a Chacho por lo que hizo el Chacho por Racing ojalá se le pueda,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0230",ojala se le pueda dar tambien a el porque es un tipo que le hace bien al futbol,pueda dar también a él porque es un tipo que le hace bien al fútbol. ¡Ganó River señores!,pueda dar también a él porque porque es un tipo que le hace bien al fútbol ganó River señores,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0231",gano river señores contra central y se va a cordoba,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0008,porque esta lia porque estuvo bueno el guion,"Pues está Marquitos, pues está Lía, pues estuvo bueno el guión.","Porque está Marquitos, porque está Lía, porque estuvo bueno el guión.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0009,que sentis vos ian ayesa bienvenido nuevamente,"¿Qué sentís vos, Ian Ayesa? Bienvenido nuevamente.","¿Qué sentís vos, Ian? A Yesa, bienvenido nuevamente.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0010,que tal buenas tardes yo no se cuanta gente le ve en general,¿Qué tal? ¿Cómo andás? Yo no sé cuánta gente le veo en general.,¿Qué tal? ¿Cómo andás? Yo no sé cuánta gente la ve en general. Nunca me he visto.,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0011,no mucha menos nunca miro los numeros asi que 80000 es mucho en comparacion,"Nunca miro los números, así que 80.000 es mucho en comparación.","Nunca miro los números, así que 80.000 es mucho en comparación.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0012,si es mucha gente si es un monton de gente la verdad le mandamos un saludo grande a todos los springfieldianos y springfieldianas,"es mucha gente, si es un montón de gente le mandamos un saludo grande a todos los Springfieldianos y Springfieldianas","y es mucha gente. Sí, es un montón de gente, la verdad. Le mandamos un saludo grande a todos los esprinfildianos y esprinfildianas.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0016,hasta kiev hasta brasilia,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0024,para que no nos mariemos te puedo opinar o no casi le pongo like si esto no se opina,"Que no nos mariemos. Casi le pongo like. Casi le pongo like. Sí, sí, esto no se opina.","Casi le pongo like Si, si, esto no se opina",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0047,a por ricardo quintana capo bien algunos diran,"Ricardo Quintana Bien, algunos dirán Igual que en general","Por Ricardo Quintena, capo. Bien, algunos dirán... Igual que en general...",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0083,la puñalada que es esto cosas que sube el presidente por que la pisa el perro,¡Hijos de puta! ¡La piña! ¿Qué es esto? Cosas que sube el presidente. ¿Por qué la pisa el perro?,¿Vos de puta? ¡La niña! ¿Qué es esto? Cosas que sube el presidente. ¿Por qué la pisa el perro?,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0084,si sabes que pienso que me gusta pensar reunion de la mesa politica,¿Sabes qué pienso? ¿Qué me gusta pensar? ¿Reunión de la mesa política?,¿Sabes qué pienso? ¿Qué me gusta pensar? Reunión de la mesa política Y en un momento,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0091,si nos volvimos a ilusionar gente buen tuit buen tuit,"Sí, nos volvimos a ilusionar, gente. Buen tuit, buen tuit.",y nos volvimos a ilusionar gente buen tuit,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0092,muchachos pero si decimos presidente y mundial obviamente lo primero que pensamos no es en miley,"muchachos. Pero si decimos presidente y mundial, obviamente lo primero que pensamos no es en mi ley, sino...",pero si decimos presidente y mundial obviamente lo primero que pensamos no es en mi ley sino,,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0096,bueno es un buen inicio que le parece mejor imposible catedra de leo,"Bueno, es un buen inicio, ¿qué le parece? Mejor imposible, cátedra de Leo.","Bueno, es un buen inicio, ¿qué le parece? Mejor imposible, cátedra de Leo.",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0097,vuelve al futbol macri vuelvo si vuelvo de 9 vuelva a la politica,"¿Vuelve al fútbol, Macri? Vuelvo, sí, vuelvo de nuevo. ¿Vuelve a la política?","¿Vuelve al fútbol, Macri? Vuelvo, sí, vuelvo de nuevo. ¿Vuelve a la política?",,completed_large_turbo_no_gpt,medium,0,not_attempted,gpt_cleaning_not_applied_no_invented_patches
argentina/existing,f04__BULLRICH_DESAF_A_a_KARINA_MILEI_con_el_3_ESTA_SE,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0102,20 años sin papo escuchame ah bueno tenis la ropa venenosa,,,,baseline_existing_only,low,0,blocked_no_asr_context,
