applied_at,video_id,clip_id,action,confidence,patch_count,text_before,text_after,reason,notes
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0840,keep,medium,0,"años. Yo soy actor, Tomás. Vos sos actor. Vos viste la serie, vos viste cómo actúo. Yo estudié de verdad. Espectacular.","años. Yo soy actor, Tomás. Vos sos actor. Vos viste la serie, vos viste cómo actúo. Yo estudié de verdad. Espectacular.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0841,keep,high,0,Para mí yo estoy para que me llamen de verdad. Puedo hacer de muchos roles porque viví muchas cosas y estoy muy chiflado.,Para mí yo estoy para que me llamen de verdad. Puedo hacer de muchos roles porque viví muchas cosas y estoy muy chiflado.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0842,keep,medium,0,"¿Querés hablar de la serie? No, no, yo creo que quiero hablar de que puedo actuar perfectamente","¿Querés hablar de la serie? No, no, yo creo que quiero hablar de que puedo actuar perfectamente",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0843,keep,high,0,de papeles no todo porque hay gente de oficio que puede hacer todo si yo tengo un abanico enorme,de papeles no todo porque hay gente de oficio que puede hacer todo si yo tengo un abanico enorme,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0844,keep,high,0,"porque soy muy bueno confundiéndome, tengo el método chango y tengo un cúmulo de vivencias.","porque soy muy bueno confundiéndome, tengo el método chango y tengo un cúmulo de vivencias.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0845,keep,medium,0,y actitudes y de fingir socialmente que me hacen hacer casi todo tipo de personajes.,y actitudes y de fingir socialmente que me hacen hacer casi todo tipo de personajes.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0846,patch,medium,1,"incluso de Padre Napuro, lo que vos quieras. Padre Napuro sería muy interesante, haz dicho algo Padre Napuros.","incluso de Padre en Apuros, lo que vos quieras. Padre en Apuros sería muy interesante, has dicho algo Padre en Apuros.",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0847,patch,medium,1,"Hay muchas ideas, obviamente. ¿Podrías actuar en el Marginal 6? Seguro que en esa carta...","Hay muchas ideas, obviamente. ¿Podrías actuar en El Marginal 6? Seguro que en esa cárcel...",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0848,patch,medium,1,"el tengo un papel. Pero no quiero que me estigmaticen. No, no, claro. Sería interesante...","él tenga un papel. Pero no quiero que me estigmaticen. No, no, claro. Sería interesante...",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0849,keep,medium,0,"¿podrías actuar de tu viejo? Mira, yo con mi viejo no se jode.","¿podrías actuar de tu viejo? Mira, yo con mi viejo no se jode.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0850,keep,medium,0,"porque no podría. ¿Para qué? Digo, ¿por qué? Perdón.","porque no podría. ¿Para qué? Digo, ¿por qué? Perdón.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0851,patch,medium,1,"medida 30 centímetros menos, pero además es que a mí me duele el tema de mi vida.","mide 30 centímetros menos, pero además es que a mí me duele el tema de mi viejo.",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0852,keep,medium,0,"mi viejo, ¿viste? Mira, te voy a contar algo que es súper privado de las cosas que no me gusta contar, pero mi viejo cuando...","mi viejo, ¿viste? Mira, te voy a contar algo que es súper privado de las cosas que no me gusta contar, pero mi viejo cuando...",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0853,patch,medium,1,"se murió, escribió como una historia de vida, de tres páginas, donde resume su vida. Mis dos hermanas, lógicamente, a la otra vez.","se murió, escribió como una historia de vida, de tres páginas, donde resume su vida. Mis dos hermanas, lógicamente, al otro día.",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0854,keep,medium,0,"día, al tercer día la leyeron con todo el dolor y la emoción. Yo pasaron cinco años y no me animo a leerla.","día, al tercer día la leyeron con todo el dolor y la emoción. Yo pasaron cinco años y no me animo a leerla.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0855,keep,medium,0,Estoy igual de triste si me concentro en eso que el día que se murió. Lo que pasa es que yo vivo dispuesto a vivir.,Estoy igual de triste si me concentro en eso que el día que se murió. Lo que pasa es que yo vivo dispuesto a vivir.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0856,keep,high,0,dispersando mi mente. Pero para mí los dolores gordos no se van. Mirá.,dispersando mi mente. Pero para mí los dolores gordos no se van. Mirá.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0857,keep,high,0,"Mejoran en su transición. Pienso menos minutos, pero si pienso, siento el mismo.","Mejoran en su transición. Pienso menos minutos, pero si pienso, siento el mismo.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0858,keep,high,0,"A veces pienso que está vivo, me confundo porque estoy empastillado o algo, o tuve un sueño.","A veces pienso que está vivo, me confundo porque estoy empastillado o algo, o tuve un sueño.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0859,patch,medium,1,"y me despierto re mal y no estoy preparado para leer su puno y letra, creo que en dos anitos más...","y me despierto re mal y no estoy preparado para leer su puño y letra, creo que en dos añitos más...",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0860,keep,medium,0,"con estas nuevas terapias y con todo lo que estoy teniendo, por este mismo año con mis hermanas al lado.","con estas nuevas terapias y con todo lo que estoy teniendo, por este mismo año con mis hermanas al lado.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0861,keep,medium,0,"me puedo leer esa historia de vida donde ya sé que salgo solo en una frase, pedí algún adelanto.","me puedo leer esa historia de vida donde ya sé que salgo solo en una frase, pedí algún adelanto.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0862,reject,low,0,y bueno eso ahí también nos dijo con,,large/turbo discrepan mucho o el texto queda roto sin evidencia suficiente para corregir.,Revisar manualmente; el tramo no permite una limpieza conservadora segura.
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0863,keep,medium,0,"formante mediante, pero que Fito te ayudó mucho en ese proceso cuando muere tu papá. Más que ayudarme mucho,","formante mediante, pero que Fito te ayudó mucho en ese proceso cuando muere tu papá. Más que ayudarme mucho,",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0864,keep,high,0,"hizo algo increíble. La noche que muere mi padre, yo tuve que vivir toda la agonía.","hizo algo increíble. La noche que muere mi padre, yo tuve que vivir toda la agonía.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0865,keep,medium,0,"y las hermanas llegaron en los últimos días, pero para mí fue suspendido, tenía un unipersonal.","y las hermanas llegaron en los últimos días, pero para mí fue suspendido, tenía un unipersonal.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0866,keep,high,0,"de Madrid, suspendí todo, vine acá y fue todo muy doloroso y me mediqué mucho","de Madrid, suspendí todo, vine acá y fue todo muy doloroso y me mediqué mucho",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0867,keep,medium,0,porque es así la situación o era así en ese momento.,porque es así la situación o era así en ese momento.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0868,patch,medium,1,"Y fue todo muy doloroso. Y entonces el día que fallece mi papá, estamos en casa y se arruinó una rama.","Y fue todo muy doloroso. Y entonces el día que fallece mi papá, estamos en casa y se armó una",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0869,keep,medium,0,reunión y como soy yo se armó una especie de cosa que en un momento parecía ya,reunión y como soy yo se armó una especie de cosa que en un momento parecía ya,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0870,keep,medium,0,"ya no sabía si era un velatorio o una fiesta, porque había amigos que venían, era una confusión. Y Fito me llama y dice,","ya no sabía si era un velatorio o una fiesta, porque había amigos que venían, era una confusión. Y Fito me llama y dice,",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0871,patch,medium,0,estoy ensayando en lo de Cerati pero suspendo todo y voy con vos le digo dale y echo a todos,estoy ensayando en lo de Cerati pero suspendo todo y voy con vos le digo dale y echo a todos,corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0872,keep,medium,0,"viene Fito y nos dormimos en la habitación de cuando era yo chico, llorando yo sin parar, con Fito viendo.","viene Fito y nos dormimos en la habitación de cuando era yo chico, llorando yo sin parar, con Fito viendo.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0873,keep,medium,0,a Al Pacino en Scarface que yo me comí mil pastillas primero charlamos,a Al Pacino en Scarface que yo me comí mil pastillas primero charlamos,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0874,keep,medium,0,"obvio, bebimos un poco, pero después simplemente se acostó en mi cama re angostita en la habitación de chicos.","obvio, bebimos un poco, pero después simplemente se acostó en mi cama re angostita en la habitación de chicos.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0875,keep,high,0,"yo en la de abajo al lado, él se quedó viendo Scarface sin poder dormir, yo me maté a medicación.","yo en la de abajo al lado, él se quedó viendo Scarface sin poder dormir, yo me maté a medicación.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0876,keep,high,0,se despertó y desayunó con mi mamá el día que había muerto mi viejo son cosas que,se despertó y desayunó con mi mamá el día que había muerto mi viejo son cosas que,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0877,keep,medium,0,"Que hay gente que no... Hay amigos, incluso cercanos, que no lo harían. Y mucho menos...","Que hay gente que no... Hay amigos, incluso cercanos, que no lo harían. Y mucho menos...",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0878,keep,medium,0,"dentro del abanico de gente del estrellato, de cualquier tipo, ¿no?","dentro del abanico de gente del estrellato, de cualquier tipo, ¿no?",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0879,keep,high,0,"grabando, que está haciendo otras cosas o que puede ya quedar bien con él de otra manera. El nivel de presencia...","grabando, que está haciendo otras cosas o que puede ya quedar bien con él de otra manera. El nivel de presencia...",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,h3HtBhArO1Q,new_discovery::h3HtBhArO1Q::clip_0880,keep,high,0,"emocional, pero también muchas veces en mi vida, en 20 años, pero esta vez fue la más gráfica.","emocional, pero también muchas veces en mi vida, en 20 años, pero esta vez fue la más gráfica.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
