source_id,clip,original_roi_path,variant_roi_path,variant,shape,dtype,status,reason
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0518,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0518.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0518.npz,lower_face_resized96,99x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0519,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0519.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0519.npz,lower_face_resized96,102x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0520,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0520.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0520.npz,lower_face_resized96,122x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0521,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0521.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0521.npz,lower_face_resized96,98x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0522,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0522.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0522.npz,lower_face_resized96,95x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0523,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0523.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0523.npz,lower_face_resized96,85x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0524,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0524.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0524.npz,lower_face_resized96,101x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0525,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0525.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0525.npz,lower_face_resized96,122x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0526,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0526.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0526.npz,lower_face_resized96,111x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0527,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0527.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0527.npz,lower_face_resized96,120x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0528,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0528.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0528.npz,lower_face_resized96,86x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0529,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0529.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0529.npz,lower_face_resized96,84x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0530,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0530.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0530.npz,lower_face_resized96,83x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0531,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0531.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0531.npz,lower_face_resized96,104x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0532,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0532.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0532.npz,lower_face_resized96,116x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0533,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0533.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0533.npz,lower_face_resized96,108x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0534,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0534.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0534.npz,lower_face_resized96,90x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0535,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0535.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0535.npz,lower_face_resized96,86x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0536,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0536.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0536.npz,lower_face_resized96,102x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0537,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0537.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0537.npz,lower_face_resized96,81x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0538,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0538.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0538.npz,lower_face_resized96,93x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0539,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0539.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0539.npz,lower_face_resized96,110x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0540,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0540.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0540.npz,lower_face_resized96,102x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0541,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0541.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0541.npz,lower_face_resized96,111x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0542,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0542.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0542.npz,lower_face_resized96,115x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0543,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0543.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0543.npz,lower_face_resized96,108x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0544,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0544.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0544.npz,lower_face_resized96,94x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0545,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0545.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0545.npz,lower_face_resized96,119x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0546,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0546.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0546.npz,lower_face_resized96,82x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0547,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0547.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0547.npz,lower_face_resized96,109x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0000,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0000.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0000.npz,lower_face_resized96,413x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0001,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0001.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0001.npz,lower_face_resized96,350x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0002,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0002.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0002.npz,lower_face_resized96,258x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0003,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0003.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0003.npz,lower_face_resized96,123x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0004,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0004.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0004.npz,lower_face_resized96,181x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0005,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0005.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0005.npz,lower_face_resized96,82x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0006,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0006.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0006.npz,lower_face_resized96,177x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0007,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0007.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0007.npz,lower_face_resized96,299x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0008,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0008.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0008.npz,lower_face_resized96,227x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0009,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0009.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0009.npz,lower_face_resized96,267x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0010,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0010.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0010.npz,lower_face_resized96,84x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0011,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0011.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0011.npz,lower_face_resized96,185x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0012,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0012.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0012.npz,lower_face_resized96,124x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0013,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0013.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0013.npz,lower_face_resized96,230x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0014,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0014.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0014.npz,lower_face_resized96,168x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0015,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0015.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0015.npz,lower_face_resized96,180x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0016,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0016.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0016.npz,lower_face_resized96,172x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0017,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0017.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0017.npz,lower_face_resized96,119x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0018,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0018.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0018.npz,lower_face_resized96,95x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0019,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0019.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0019.npz,lower_face_resized96,115x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0020,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0020.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0020.npz,lower_face_resized96,248x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0021,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0021.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0021.npz,lower_face_resized96,188x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0022,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0022.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0022.npz,lower_face_resized96,142x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0023,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0023.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0023.npz,lower_face_resized96,88x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0024,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0024.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0024.npz,lower_face_resized96,111x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0025,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0025.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0025.npz,lower_face_resized96,152x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0026,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0026.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0026.npz,lower_face_resized96,145x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0027,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0027.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0027.npz,lower_face_resized96,158x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0028,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0028.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0028.npz,lower_face_resized96,88x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0029,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0029.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0029.npz,lower_face_resized96,192x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0030,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0030.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0030.npz,lower_face_resized96,143x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0031,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0031.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0031.npz,lower_face_resized96,155x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0032,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0032.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0032.npz,lower_face_resized96,80x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0033,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0033.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0033.npz,lower_face_resized96,138x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0034,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0034.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0034.npz,lower_face_resized96,113x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0035,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0035.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0035.npz,lower_face_resized96,123x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0036,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0036.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0036.npz,lower_face_resized96,127x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0037,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0037.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0037.npz,lower_face_resized96,94x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0038,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0038.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0038.npz,lower_face_resized96,151x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0040,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0040.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0040.npz,lower_face_resized96,98x96x96,uint8,ok,
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0041,data/processed/lip_rois/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0041.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1/clip_0041.npz,lower_face_resized96,98x96x96,uint8,ok,
