source_id,clip,split,current_text,asr2_text,wer_current_vs_asr2,cer_current_vs_asr2,token_diff_summary,disagreement_level,reasons
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0686,train,vareiro para mi salio bien en este caso angel romero entro media hora,"Vareiro para mí salió bien, en este caso Ángel Romero entró media bola.",0.461538,0.140351,"replace: 'mi salio bien' -> 'mí salió bien,' | replace: 'angel' -> 'ángel' | replace: 'entro' -> 'entró' | replace: 'hora' -> 'bola.'",medium,asr_disagreement
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0687,train,metio un well in offside tampoco su culpa la eliminacion pero si es,metió un welling offside tampoco es su culpa la eliminación pero sí es,0.461538,0.109091,replace: 'metio' -> 'metió' | replace: 'well in' -> 'welling' | insert: '' -> 'es' | replace: 'eliminacion' -> 'eliminación',medium,asr_disagreement
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0688,train,duro que el primer delantero que entre de boca para ganar el partido,duro que el primer delantero que entra de boca para ganar el partido,0.076923,0.017857,replace: 'entre' -> 'entra',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0689,train,importante sea angel romero boca no tiene plantel y entro el ambelasco,importante sea Ángel Romero Boca no tiene plantel y entró al amelazgo,0.333333,0.101695,replace: 'angel' -> 'ángel' | replace: 'entro el ambelasco' -> 'entró al amelazgo',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0691,train,vaya a saber uno por que hace tiempo que no entro nunca mas,vaya a saber uno porque hace tiempo que no entró nunca más,0.307692,0.042553,replace: 'por que' -> 'porque' | replace: 'entro' -> 'entró' | replace: 'mas' -> 'más',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0692,train,porque zenon en su momento ha demostrado mucho mas que todos los jugadores,porque Zenón en su momento ha demostrado mucho más que todos los jugadores,0.153846,0.032258,replace: 'zenon' -> 'zenón' | replace: 'mas' -> 'más',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0693,train,que nombre pero bueno tuvo un bajon futbolistico eso esta claro pero nunca,juegue qué nombre pero bueno tuvo un bajón futbolístico eso está claro pero en un,0.538462,0.209677,replace: 'que' -> 'juegue qué' | replace: 'bajon futbolistico' -> 'bajón futbolístico' | replace: 'esta' -> 'está' | replace: 'nunca' -> 'en un',medium,asr_disagreement
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0694,train,mas lo pusieron ni entrando en el segundo tiempo ni en algunos partidos,Nunca más lo pusieron Ni entrando en el segundo tiempo Ni en algunos partidos,0.153846,0.101695,replace: 'mas' -> 'nunca más',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0695,train,directamente dejo de jugar kevin zenon en boca y bueno,directamente dejó de jugar Kevin Zenón en boca y bueno,0.200000,0.044444,replace: 'dejo' -> 'dejó' | replace: 'zenon' -> 'zenón',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0696,train,hoy tampoco entro y despues bueno como les digo en el banco de suplentes,"bueno, hoy tampoco entró. Y después, bueno, como les digo, el banco de suplentes",0.428571,0.220339,"insert: '' -> 'bueno,' | replace: 'entro' -> 'entró.' | replace: 'despues bueno' -> 'después, bueno,' | replace: 'digo en' -> 'digo,'",medium,asr_disagreement
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0697,train,creo que boca claramente necesita un recambio de plantel un arquero,Creo que Boca claramente necesita un recambio de plantel. Un arquero.,0.181818,0.035088,replace: 'plantel' -> 'plantel.' | replace: 'arquero' -> 'arquero.',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0698,train,un lateral derecho dos delanteros centros otro central mas,"Un lateral derecho, dos delanteros centros, otro central más.",0.333333,0.080000,"replace: 'derecho' -> 'derecho,' | replace: 'centros' -> 'centros,' | replace: 'mas' -> 'más.'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0699,train,seguramente mas mediocampistas le falta a boca claramente,"más, seguramente más mediocampistas le falta a Boca claramente",0.250000,0.100000,"insert: '' -> 'más,' | replace: 'mas' -> 'más'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0700,train,no una limpieza y tambien le falta reforzar bien,una limpieza y también le falta reforzar bien,0.222222,0.075000,delete: 'no' -> '' | replace: 'tambien' -> 'también',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0701,train,no creo que termine pasando yo creo que otra cosa,bien. No creo que termine pasando. Yo creo que otra cosa,0.200000,0.150000,insert: '' -> 'bien.' | replace: 'pasando' -> 'pasando.',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0702,train,que a mi me duele como hincha tambien y creo que lo dije muchas veces en este analisis,que a mí me duele como hincha también y creo que lo dije muchas veces está análisis,0.277778,0.086957,replace: 'mi' -> 'mí' | replace: 'tambien' -> 'también' | replace: 'en este analisis' -> 'está análisis',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0703,train,es un poco el conformismo que yo veo puertas adentro porque,es un poco el conformismo que yo veo puertas adentro.,0.181818,0.122449,replace: 'adentro porque' -> 'adentro.',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0704,train,yo no se cuantas personas en el mundo conocen mas el mundo boca,Porque yo no sé cuántas personas en el mundo conocen más el mundo boca y boca.,0.461538,0.294118,insert: '' -> 'porque' | replace: 'se cuantas' -> 'sé cuántas' | replace: 'mas' -> 'más' | insert: '' -> 'y boca.',medium,possible_entity_error
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0705,train,que riquelme yo no se quien soy para decirle a riquelme lo que es el mundo boca,boca que riquelme yo no quien soy para decir la riquelme lo que es el mundo boca,0.235294,0.111111,insert: '' -> 'boca' | delete: 'se' -> '' | replace: 'decirle a' -> 'decir la',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0706,train,si el tipo jugo toda la carrera casi en boca y es presidente,si el tipo toda la carrera casi en boca y expresión,0.230769,0.187500,delete: 'jugo' -> '' | replace: 'es presidente' -> 'expresión',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0707,train,o vicepresidente hace siete años el entiende mas que nadie,o vicepresidente hace siete años él entiende más que nadie,0.200000,0.040816,replace: 'el' -> 'él' | replace: 'mas' -> 'más',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0708,train,la exigencia de boca y el entiende mas que nadie a donde tiene que apuntar boca,nadie la exigencia de boca y entiende más que nadie a dónde tiene que apuntar a boca,0.312500,0.156250,insert: '' -> 'nadie' | delete: 'el' -> '' | replace: 'mas' -> 'más' | replace: 'donde' -> 'dónde',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0709,train,entonces me cuesta verlo a el como presidente a veces diciendo frases conformistas,"Entonces me cuesta verlo a él como presidente, a veces diciendo frases conformistas.",0.230769,0.042857,"replace: 'el' -> 'él' | replace: 'presidente' -> 'presidente,' | replace: 'conformistas' -> 'conformistas.'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0710,train,o a veces diciendo frases conformistas o dando a entender que es parte del futbol,o dando a entender que es parte del fútbol.,0.466667,0.522388,delete: 'o a veces diciendo frases conformistas' -> '' | replace: 'futbol' -> 'fútbol.',medium,asr_disagreement
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0711,train,que a boca le pase una eliminacion repentina en copa libertadores o no salir campeon,el que a Boca le pase una eliminación repentina en Copa Libertadores o no salir campeón,0.200000,0.057143,insert: '' -> 'el' | replace: 'eliminacion' -> 'eliminación' | replace: 'campeon' -> 'campeón',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0712,train,de futbol argentino creo que otro de los problemas,campeón de fútbol argentino. Creo que otro de los problemas...,0.444444,0.285714,insert: '' -> 'campeón' | replace: 'futbol argentino' -> 'fútbol argentino.' | replace: 'problemas' -> 'problemas...',medium,possible_entity_error
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0713,train,es eso tambien yo noto cierto conformismo en sus declaraciones,El problema es eso también. Yo noto cierto conformismo en sus declaraciones.,0.400000,0.245283,insert: '' -> 'el problema' | replace: 'tambien' -> 'también.' | replace: 'declaraciones' -> 'declaraciones.',medium,possible_entity_error
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0714,train,y cierto conformismo tambien puertas adentro en el club en lineas generales,"y se autoconformismo también portarse adentro del club, en líneas generales.",0.750000,0.218750,"replace: 'cierto conformismo tambien puertas' -> 'se autoconformismo también portarse' | insert: '' -> 'del club,' | replace: 'el club en lineas generales' -> 'líneas generales.'",high,possible_timestamp_misalignment
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0715,train,y eso hace que despues boca tenga este plantel que gane partiditos,"Y eso hace que después Boca tenga este plantel, que gane partiditos.",0.250000,0.054545,"replace: 'despues' -> 'después' | replace: 'plantel' -> 'plantel,' | replace: 'partiditos' -> 'partiditos.'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0716,train,que tenga veranitos donde juega bien y se ilusiona pero cae muy pronto,Que tenga veranitos donde juega bien y se ilusiona pero cae muy pronto.,0.076923,0.017241,replace: 'pronto' -> 'pronto.',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0717,train,que no pueda mantenerse estable que no compita internacionalmente,"tonto, que no pueda mantenerse estable, que no compita internacionalmente.",0.333333,0.140351,"insert: '' -> 'tonto,' | replace: 'estable' -> 'estable,' | replace: 'internacionalmente' -> 'internacionalmente.'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0718,train,que no compita que no sea la campeona a nivel local que cada vez la vara baje mas,que no sea la campeona a nivel local que cada vez la vara baje menos,0.222222,0.234375,delete: 'que no compita' -> '' | replace: 'mas' -> 'menos',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0719,train,que cada vez las ganas o que cada vez,que cada vez las ganas o que cada vez,0.000000,0.000000,,low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0720,train,el analisis que se haga del plantel sea peor que antes,vez el análisis que se haga del plantel sea peor que antes.,0.272727,0.113636,insert: '' -> 'vez' | replace: 'analisis' -> 'análisis' | replace: 'antes' -> 'antes.',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0721,train,este año un poquito para mi amago a mejorar,este año un poquito para mí amagó a mejor,0.333333,0.114286,replace: 'mi amago' -> 'mí amagó' | replace: 'mejorar' -> 'mejor',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0722,train,con los refuerzos o con el plantel que desarmo pero,mejorar con los refuerzos o con el plantel que desarmó.,0.300000,0.285714,insert: '' -> 'mejorar' | replace: 'desarmo pero' -> 'desarmó.',medium,possible_entity_error
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0723,train,entre los lesionados que eso si es mala suerte y entre el papelon,entre los lesionados que eso si es mala suerte y entre el papelón,0.076923,0.018868,replace: 'papelon' -> 'papelón',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0724,train,que termino haciendo es como que no se sabe cual es la solucion y me diran,que terminó haciendo es como que no se sabe cuál es la solución y me dirán,0.250000,0.067797,replace: 'termino' -> 'terminó' | replace: 'cual' -> 'cuál' | replace: 'solucion' -> 'solución' | replace: 'diran' -> 'dirán',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0725,train,y cual es la solucion para mi mira las elecciones en boca son las que mas son en diciembre,"¿Y cuál es la solución para mí? Mira, las elecciones en Boca son en diciembre.",0.526316,0.263889,"replace: 'y cual' -> '¿y cuál' | replace: 'solucion' -> 'solución' | replace: 'mi mira' -> 'mí? mira,' | delete: 'las que mas son' -> ''",medium,asr_disagreement
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0726,train,o noviembre del 2027 le queda un año y medio mas de gestion,O noviembre del 2027 Le quiero un año y medio más de gestión,0.230769,0.106383,replace: 'queda' -> 'quiero' | replace: 'mas' -> 'más' | replace: 'gestion' -> 'gestión',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0727,train,a mi me encantaria que haya un cambio en su momento yo pedia que se disuelva,a mi me encantaría que haya un cambio en su momento yo pedía que se disuela,0.187500,0.049180,replace: 'encantaria' -> 'encantaría' | replace: 'pedia' -> 'pedía' | replace: 'disuelva' -> 'disuela',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0728,train,el consejo del futbol porque sentia que era notorio,Yo le aconsejo el fútbol porque sentía que era notorio.,0.777778,0.186047,insert: '' -> 'yo le aconsejo' | replace: 'consejo del futbol' -> 'fútbol' | replace: 'sentia' -> 'sentía' | replace: 'notorio' -> 'notorio.',high,possible_audio_text_mismatch
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0729,train,que no funcionaba y a mi me rompia mucho las pelotas los marcaba pases de boca,"que no funcionaba y a mí me rompían mucho las pelotas, los marcaba pases de boca.",0.250000,0.079365,"replace: 'mi' -> 'mí' | replace: 'rompia' -> 'rompían' | replace: 'pelotas' -> 'pelotas,' | replace: 'boca' -> 'boca.'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0730,train,que eran todos jugadores apuestas que eran todos jugadores normalitos que no eran ninguno,"boca, que eran todos jugadores apuestas, que eran todos jugadores normalitos, que no eran ninguno",0.214286,0.092105,"insert: '' -> 'boca,' | replace: 'apuestas' -> 'apuestas,' | replace: 'normalitos' -> 'normalitos,'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0731,train,de jerarquia y tampoco venian a sumar al plantel el consejo del futbol,uno de jerarquía y tampoco venían a sumar al plantel el consejo de fútbol,0.384615,0.120690,insert: '' -> 'uno' | replace: 'jerarquia' -> 'jerarquía' | replace: 'venian' -> 'venían' | replace: 'del futbol' -> 'de fútbol',medium,possible_entity_error
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0732,train,se disolvio ya no esta mas vareiro me parece un buen refuerzo,"se disolvió, ya no está más Vareiro me parece un buen refuerzo",0.250000,0.080000,"replace: 'disolvio' -> 'disolvió,' | replace: 'esta mas' -> 'está más'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0733,train,a casibar tambien a angel a angel romero fue una apuesta que salio mal,"Azka Sivar también, Ángel Romero fue una apuesta que salió mal.",0.642857,0.245614,"replace: 'a casibar tambien a angel a angel' -> 'azka sivar también, ángel' | replace: 'salio mal' -> 'salió mal.'",medium,asr_disagreement
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0734,train,pero boca vuelve a tener un plantel,"mal, pero Boca vuelve a a tener un plantel",0.285714,0.172414,"insert: '' -> 'mal,' | insert: '' -> 'a'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0735,train,con el que no le alcanza esa es la sensacion que tengo yo en boca esta hanson,telco en el que no le alcanza. Esa es la sensación que tengo yo. En Boca está Hanson.,0.411765,0.147541,replace: 'con' -> 'telco en' | replace: 'alcanza' -> 'alcanza.' | replace: 'sensacion' -> 'sensación' | replace: 'yo' -> 'yo.',medium,asr_disagreement
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0736,train,esta weygan esta martegani esta figal,"Está Wagan, está Martegani, está Figal.",1.000000,0.250000,"replace: 'esta weygan esta martegani esta figal' -> 'está wagan, está martegani, está figal.'",high,possible_timestamp_misalignment
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0737,train,esta barinaga esta alarcon,"está Varinaga, está Alarcón.",1.000000,0.260870,"replace: 'esta barinaga esta alarcon' -> 'está varinaga, está alarcón.'",high,possible_timestamp_misalignment;possible_entity_error
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0738,train,esta angel romero esta milton jimenez,"Con, está Ángel Romero, está Milton Jiménez.",1.000000,0.312500,"replace: 'esta angel romero esta' -> 'con, está ángel romero, está' | replace: 'jimenez' -> 'jiménez.'",high,possible_timestamp_misalignment
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0739,train,esta cavani esta palacios,está cabane está bueno palacio,1.250000,0.454545,replace: 'esta cavani esta palacios' -> 'está cabane está bueno palacio',high,possible_timestamp_misalignment
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0740,train,que no jugo hace tiempo te nombre 10 jugadores que tranquilamente,que no jugó hace tiempo 10 jugadores que tranquilamente,0.272727,0.163636,replace: 'jugo' -> 'jugó' | delete: 'te nombre' -> '',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0741,train,pueden ser ciclo cumplido en boca 10 jugadores que se me han,pueden ser ciclo cumplido en Boca. Tienes jugadores que se me,0.250000,0.204082,replace: 'boca 10' -> 'boca. tienes' | delete: 'han' -> '',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0742,train,mañana se van de boca ningun hincha de boca se va a lamentar es mucho para un plantel,"Si mañana se van de boca, ningún hincha de boca se va a lamentar. Es mucho para un plantel...",0.277778,0.117647,"insert: '' -> 'si' | replace: 'boca ningun' -> 'boca, ningún' | replace: 'lamentar' -> 'lamentar.' | replace: 'plantel' -> 'plantel...'",low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0743,train,10 jugadores que ya no pueden seguir en el plantel y creo yo que tambien,del 10 jugadores que ya no pueden seguir en el plantel y quiero yo que también,0.200000,0.137931,insert: '' -> 'del' | replace: 'creo' -> 'quiero' | replace: 'tambien' -> 'también',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0744,train,estos jugadores en parte siguen por el conformismo que hay porque si a principio de año,estos jugadores en parte siguen por el conformismo que hay porque si a principios de año,0.062500,0.013889,replace: 'principio' -> 'principios',low,
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0745,train,vos ves que se te va a blondel que otra cosa mas yo no creo que blondel,"Vos ves que se te va a Blondel, que hay otra cosa más, yo no creo que Blondel se te va a blondel.",0.470588,0.381818,"replace: 'blondel' -> 'blondel,' | insert: '' -> 'hay' | replace: 'mas' -> 'más,' | insert: '' -> 'se te va a blondel.'",medium,asr_disagreement
