titulo,clip,estado,ratio_deteccion,n_frames,texto
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0320,ok,1.000,128,voy a hacer el directo la verdad claro lo agarro tipo en pleno vivo a muchos streamers los agarro
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0321,ok,1.000,105,en pleno vivo y claro como no me estoy sintiendo un poquitito bien voy a cortar el stream
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0322,ok,1.000,100,pues aparte todos empezamos a pensar que era falso lo primero que pensamos todos
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0323,ok,1.000,83,a mi me acuerdo que me exploto el telefono entendes todo el mundo viste esto
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0324,ok,1.000,98,viste esto y como que por un momento se me cruzo como tipo no debe ser como una movida
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0325,ok,1.000,102,o sea por que el habla mucho de estas cosas en los videos viste y siempre es una megaproduccion
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0326,ok,1.000,84,y con helicoptero o sea no me sonaba raro
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0327,ok,1.000,102,que sea tipo como cuando empiezan a pasar las horas que bueno a juli sabioli
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0328,ok,1.000,96,tambien la como que la mataron por eso porque juli sabioli es la ex de el y entonces es una historia
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0329,ok,1.000,112,diciendo alguien me puede confirmar que si es verdad o no y como que todo el mundo le decia tipo ay no se que
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0330,ok,0.957,97,no se por que la criticaron pero es como ah es como como vamos a joder con eso
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0331,ok,1.000,97,y es como no o como gaspi va a joder con eso y nosotros como bueno no se o sea es como
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0332,ok,1.000,81,lo primero que uno piensa porque al principio no queres creer me entendes
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0333,ok,1.000,79,23 años y imaginate ella siendo la exnovia lo primero que hace es tipo
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0334,ok,1.000,88,internet tipo mandenme las fuentes quiero que me confirmen de un ultimo fuerte
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0335,ok,1.000,80,que es verdad no me puedo quedar con algo que subio un portal
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0336,ok,1.000,79,y al principio era dificil porque o sea aca se empezo a correr
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0337,ok,1.000,81,tipo la noticia cuando solamente estaba tipo en portugal
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0338,ok,1.000,82,no en portugal no en portugues estaba la noticia porque era de brasil
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0339,ok,1.000,89,ahi se lo entiende es la exnovia no tiene el numero de algun familiar
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0340,ok,1.000,95,medio raro andar subiendo una historia para preguntar y pero es que
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0341,ok,1.000,82,te parece tipo mandarle un mensaje a la madre en ese momento
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0342,ok,1.000,90,para decirle tipo che es verdad o es una joda que esta haciendo gaspi tambien viste
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0343,ok,1.000,81,no obvio que no llamo a la familia ah y juli seville
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0344,ok,1.000,103,ah esto no lo habia visto no tengo palabras no las encuentro me cuesta pensar que es real
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0345,ok,1.000,93,claro tengo dolor presion y vacio en el pecho solo se que te guardo
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0346,ok,1.000,80,en mi corazon no creo que lo pueda asimilar nunca te aprecio y abrazo
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0347,ok,1.000,92,con el alma a este es donde estes te transformare en mi motor te agradezco de por vida
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0348,ok,1.000,82,bueno saquen mi tema de charlas chicos por favor dale que ya no tengo
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0349,ok,1.000,96,porque si no me si no me estan todos poniendo en el chat no lo soñe
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0350,ok,0.987,80,pueden preguntar algo cualquier cosa si seguimos charlando un poco si no corto stream
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0351,ok,0.993,140,yo no tengo ningun problema corto stream total en realidad aprendi como para hablar de lo de gaspi
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0352,ok,1.000,100,y se caduca gaspi bueno cortamos viste seguimos con nuestra vida
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0353,ok,0.948,80,claro bueno lo cancelaron por ese fragmento se viralizo en twitter
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0354,ok,1.000,110,como siempre que tipo que te sacan te sacan de contexto y claro o sea
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0355,ok,1.000,86,parece como que esta diciendo que gaspi caduco y bueno
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0356,ok,1.000,106,una leccion de palabras pero el estaba hablando de que el tema gaspi
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0357,ok,1.000,93,como ya habia o sea como prendi el streaming para hablar de esto que esta pasando
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0358,ok,1.000,79,ya hablamos todo lo que teniamos que hablar digamos se termino el tema
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0359,ok,1.000,95,eso quiso decir entonces no tengo mas nada que hablar de que quieren que hable pero bueno justo
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0360,ok,1.000,80,la leccion de palabras viste como y suena
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0361,ok,0.957,97,suena feo boludo suena feo o sea igual entiendo
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0362,ok,1.000,89,bueno igual despues twitter hace lo suyo viste que te dan el rebuscado
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0363,ok,1.000,83,o como habian hecho con luli gonzalez que habian cortado una parte
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0364,ok,1.000,94,donde ella aclaraba que no eran chicos de la calle como bueno es el juego de twitter tambien
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0365,ok,1.000,96,pero pasa que la palabra entendes tambien creo que tambien la tenemos muy impresa
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0366,ok,1.000,112,nosotros por el caso de los ragbears cuando lo mataron creo que fernando baezosa
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0367,ok,1.000,85,cuando lo mataron tipo uno pone caduco entendes creo que eso
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0368,ok,0.861,112,nos quedo como un problema porque no se veia mucho en el inconsciente entonces eso como que son palabras que estamos hablando de dos helicopteros
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0369,descartado,0.286,0,no es que era un mosquito y el increible hulk
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0370,descartado,0.349,0,del otro lado por que no se vieron este es un especialista
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0371,ok,1.000,84,que hablo en olga que habla de lo dificil o sea de lo no solamente que
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0372,ok,1.000,118,tipo las posibilidades son como tipo 00000001
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0373,ok,1.000,92,sino que aparte el cielo estaba despejado no habia nada obstaculizando
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0374,ok,1.000,110,como no se vieron sobre todo el otro que porque lo muestran
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0375,ok,1.000,79,hay imagenes o sea las vi en twitter no las voy a poner pero se ve que tipo
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0376,ok,1.000,89,el avion o sea el helicoptero en donde estaban los pasajeros
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0377,ok,1.000,99,y un avion que estaba solamente conducido por una persona literalmente lo enviste
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0378,ok,1.000,85,o sea va derecho ahi estan averiguando a ver si el tipo se tuvo no se
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0379,ok,1.000,93,algun problema me estaba inconsciente porque tipo literalmente
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0380,ok,1.000,103,lo enviste se entiende los accidentes de aviones que suelen pasar con condiciones meteorologicas
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0381,ok,1.000,91,complicadas con que esto que lo otro pero no en plena luz del dia
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0382,ok,1.000,89,pero a veces precisamente los accidentes los verdaderos accidentes
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0383,ok,1.000,90,porque hay muchos accidentes que no son accidentes que realmente tiene la culpa el humano
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0384,ok,1.000,110,viste esto te lo enseña cuando sacas el carnet de conducir viste como los accidentes
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0385,ok,1.000,104,viales es como no tipo es un siniestro o sea alguien tuvo la responsabilidad
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0386,ok,1.000,116,probablemente accidentes que pase algo totalmente inesperado y esto pareciera ser
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0387,ok,1.000,84,lo que se estaba barajando aca entendes que realmente o sea no se el chabon el otro
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0388,ok,1.000,79,el conductor se habra descompensado el otro tambien perdio la vida entendes
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0389,ok,1.000,107,o sea eso es lo que estan averiguando a marcelo tinelli dice recordo a gaspi
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0390,ok,1.000,97,en infobae mundial y le dedico el programa a su familia y el titular que le pone
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0391,ok,1.000,99,en infobae era el que mas tenia el humor de video mach y uno le pone
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0392,ok,1.000,94,ah listo lo que faltaba viste ese amigo que tipo todo lo hace sobre el
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0393,ok,1.000,94,entendes o sea que tipo queres comentarle algo de tu vida y te dice ah porque yo y tipo nunca
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0394,ok,1.000,82,o sea nunca se trata sobre vos y tipo ah si sabes que tenia
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0395,descartado,0.743,0,el mismo humor de video callate marcelo basta no te quieras colgar de todo
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0396,ok,1.000,79,o sea dale a decir que te gustaba que tenia el mismo humor
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0397,ok,1.000,85,que yo vengan a consumirme a mi se lee asi se lee horrible
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0398,ok,1.000,81,por otro lado tambien infobae o cualquier portal tipo te sacan
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0399,ok,1.000,92,lo que va a ser mas polemico tambien bueno chicos eso fue todo por el dia de hoy
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0400,ok,1.000,97,esas fueron las noticias hoy arranca el mundial o sea para ustedes ayer yo no voy a decir nada
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0401,ok,1.000,92,porque me van a decir que soy yeta asi que yo no voy a pronunciar
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0402,ok,1.000,80,nada hasta que se suceda el partido asi que mudo
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0403,ok,1.000,94,bueno chicos eso fue todo por el dia de hoy espero que les haya gustado acuerdense de suscribirse
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0404,ok,1.000,84,seguirme en todas las redes sociales y nos vemos muy pronto en un proximo video
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0405,ok,0.927,85,chau no me dijeron no me pudiera tomar porque estoy destrozado por lo de lindi entendes
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0406,descartado,0.789,0,yo estaba como que no entendia y yo digo ay es como que se muera emily entendes
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0407,ok,0.958,100,o sea no estaba aca de evanescence entendes como que ay dios mio
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0408,ok,1.000,109,lo que esta sufriendo esa gente tambien no de los fanaticos digo bueno y la familia tambien
"GASPI, DAMIAN KUC, LA REINI, BOTTERO, EL MUNDIAL Y",clip_0409,ok,0.952,109,o sea bueno ay mira la gente que se acaba de mira si justo el
JULI POGGIO EN FERNÉ CON GREGO,clip_0000,ok,1.000,102,trabaje muchisimo en flores en avellaneda te juro que yo era la reina de avellaneda
JULI POGGIO EN FERNÉ CON GREGO,clip_0001,ok,0.971,102,en serio me encanta es una persona con la cual es muy dificil pelear
JULI POGGIO EN FERNÉ CON GREGO,clip_0002,ok,0.979,141,ah si por que te lo digo como hermana porque es esa gente que te dice tipo dale dale buenisimo si
JULI POGGIO EN FERNÉ CON GREGO,clip_0003,ok,0.833,102,uy que horrible nunca que me da al dia de hoy estas en esa o no
JULI POGGIO EN FERNÉ CON GREGO,clip_0004,ok,0.889,99,llevo dos años con mi novio estas jodiendo y fue desde el primer momento de relacion abierta
JULI POGGIO EN FERNÉ CON GREGO,clip_0005,ok,1.000,110,y donde tengo la libertad de saber que siempre puedo volver a el
JULI POGGIO EN FERNÉ CON GREGO,clip_0006,ok,0.988,82,despues de haber hecho algo que no pesa en mi digamos entendes
JULI POGGIO EN FERNÉ CON GREGO,clip_0007,ok,0.967,92,soy adicta a la pala real cuando no tengo un trabajo o cosas para hacer
JULI POGGIO EN FERNÉ CON GREGO,clip_0008,ok,1.000,97,me empieza a agarrar la loca como que necesito tener obligaciones cumplir con cosas
JULI POGGIO EN FERNÉ CON GREGO,clip_0009,ok,0.960,101,tener la agenda ordenada para mi todos deberian ir a terapia
JULI POGGIO EN FERNÉ CON GREGO,clip_0010,ok,1.000,101,es un espacio donde sanas un monton a mi me sirve mucho hablar sacar las cosas
JULI POGGIO EN FERNÉ CON GREGO,clip_0011,ok,1.000,94,y creo que realmente hablar es sanar como que la palabra tiene un peso muy fuerte
JULI POGGIO EN FERNÉ CON GREGO,clip_0012,ok,1.000,84,y cuando sale es como que ya te sentis mas liviana
JULI POGGIO EN FERNÉ CON GREGO,clip_0013,ok,0.881,118,me parece que hubo algo muy fuerte en mi vida que fue un shippeo con marcos con el primo
JULI POGGIO EN FERNÉ CON GREGO,clip_0014,descartado,0.369,0,y creo que la gente siempre va a idealizarme con el los huevos romper los huevos
JULI POGGIO EN FERNÉ CON GREGO,clip_0015,descartado,0.341,0,fuerte el aplauso para juli y poggio en fernet congrego
JULI POGGIO EN FERNÉ CON GREGO,clip_0016,descartado,0.091,0,salud brindemos vamos a decir la verdad no es la primera vez que brindamos nosotros dos
JULI POGGIO EN FERNÉ CON GREGO,clip_0017,descartado,0.585,0,no tampoco sera la ultima no tampoco sera muy bien juli estas remarcadamente en un momentazo
JULI POGGIO EN FERNÉ CON GREGO,clip_0018,descartado,0.712,0,primero estas muy fachera gracias decia hoy a los chicos en maquillaje en peinado
JULI POGGIO EN FERNÉ CON GREGO,clip_0019,ok,0.989,91,hagan lo que puedan con esta cara porque enfrente de la comparacion
JULI POGGIO EN FERNÉ CON GREGO,clip_0020,ok,1.000,92,es muy jodida como esta bueno hay que darlo todo siempre para la ocasion
JULI POGGIO EN FERNÉ CON GREGO,clip_0021,ok,0.915,94,fuera de joda le diste todo hoy me vesti solita sin estilista sin estilista
JULI POGGIO EN FERNÉ CON GREGO,clip_0022,ok,0.836,171,por lo general lo usas estilista si para todo me soluciona mucho voy a muchos eventos muchas galas muchas red carpets
JULI POGGIO EN FERNÉ CON GREGO,clip_0023,ok,1.000,84,y esta bueno siempre llevar una una
JULI POGGIO EN FERNÉ CON GREGO,clip_0024,ok,0.992,130,a tu bando acorde che y le metes como tiempo y ganas plata tambien
JULI POGGIO EN FERNÉ CON GREGO,clip_0025,ok,0.983,118,es parte de tu laburo igual o no es parte de mi laburo yo laburo mucho con mi imagen
JULI POGGIO EN FERNÉ CON GREGO,clip_0026,ok,1.000,127,me parece que tambien esta bueno como marcar ciertas tendencias que despues entonces la gente vea hoy dia
JULI POGGIO EN FERNÉ CON GREGO,clip_0027,ok,1.000,100,esto es muy hulipogio me pasa mucho y es lindo
JULI POGGIO EN FERNÉ CON GREGO,clip_0028,ok,1.000,94,a mi me siguen muchas muchas chicas son mas chicas que te siguen que hombres
JULI POGGIO EN FERNÉ CON GREGO,clip_0029,ok,1.000,83,si 100 porcentaje asi viste las estadisticas en redes sociales
JULI POGGIO EN FERNÉ CON GREGO,clip_0030,ok,0.821,95,el 98 que mira es un monton ahora nunca escuche ese
JULI POGGIO EN FERNÉ CON GREGO,clip_0031,ok,1.000,115,me estas jodiendo es un monton te siguen todas pibas todas mujeres y gays
JULI POGGIO EN FERNÉ CON GREGO,clip_0032,ok,1.000,93,mira claro 98 y 2 gays
JULI POGGIO EN FERNÉ CON GREGO,clip_0033,ok,1.000,97,seria basicamente voy a escuchar mira guau que loco
JULI POGGIO EN FERNÉ CON GREGO,clip_0034,descartado,0.337,0,y parecieron los tuyos igual no gregui vos sabes que a mi en un momento vos reiste
JULI POGGIO EN FERNÉ CON GREGO,clip_0035,descartado,0.000,0,ya hace muchos años no me rio de verdad supe ser se ve que me dio sex symbol
JULI POGGIO EN FERNÉ CON GREGO,clip_0036,ok,0.947,114,porque a mi en un momento me seguian 70 mujeres y despues con ferney y con gregui el stream se parejo
JULI POGGIO EN FERNÉ CON GREGO,clip_0037,ok,1.000,114,porque creo que estaba a medias ahora pero igual las mujeres siguen mujeres tambien siento
JULI POGGIO EN FERNÉ CON GREGO,clip_0038,ok,1.000,85,las mujeres siguen muchas mujeres si a mi me encanta seguir mujeres
JULI POGGIO EN FERNÉ CON GREGO,clip_0039,ok,1.000,119,veo todo el tiempo cosas de mujeres mi novio me dice siempre te va a parecer algun chabon en el inicio
JULI POGGIO EN FERNÉ CON GREGO,clip_0040,ok,0.854,137,claro no existe algunas apps no no no existe corre la juli profesional que trabaja
JULI POGGIO EN FERNÉ CON GREGO,clip_0041,ok,0.981,106,juli va a caramelo o cualquier lado cuanto tarda en elegir un look para salir
JULI POGGIO EN FERNÉ CON GREGO,clip_0042,ok,1.000,97,o para ir a comer con sus amigas no no soy muy rapida ahi sos ok
JULI POGGIO EN FERNÉ CON GREGO,clip_0043,ok,1.000,101,si soy rapida ponerle que en una hora hago todo pelo maquillaje y outfit
JULI POGGIO EN FERNÉ CON GREGO,clip_0044,descartado,0.792,0,que eso es en terminos es bastante rapido es bastante rapido si si
JULI POGGIO EN FERNÉ CON GREGO,clip_0045,ok,0.936,125,tambien tengo ya muy aceitado todo me maquillo todos los dias me hago los rulos de que tengo 15 años
JULI POGGIO EN FERNÉ CON GREGO,clip_0046,ok,1.000,96,claro si y recien pensaba te estuve estudiando bastante para la nota de hoy
JULI POGGIO EN FERNÉ CON GREGO,clip_0047,ok,1.000,140,primero gracias por venir recien decias con total naturalidad la verdad hubo muchas alfombras rojas
JULI POGGIO EN FERNÉ CON GREGO,clip_0048,ok,0.930,114,red carpet eventos a la juli que arranco en esto muy muy chiquita
JULI POGGIO EN FERNÉ CON GREGO,clip_0049,ok,1.000,132,porque la verdad que arrancaste muy chiquita si pudiera mirar hacia adelante en el futuro
JULI POGGIO EN FERNÉ CON GREGO,clip_0050,ok,1.000,86,y escucharte decir con total naturalidad esa frase que hubiera pensado
JULI POGGIO EN FERNÉ CON GREGO,clip_0051,ok,0.980,100,porque era un poco tu sueño si madel que loco siempre mi sueño desde muy chiquita
JULI POGGIO EN FERNÉ CON GREGO,clip_0052,ok,1.000,91,yo siempre dije que es poder trabajar de lo que amo
